,distance,sentiment
rebellions,0.20907079646017698,-0.2732
rebellious,0.26714601769911506,-0.296
rebelliously,0.26714601769911506,-0.4215
rebelliousness,0.26714601769911506,-0.296
rebels,0.3268805309734513,-0.2023
rebuff,0.3694690265486726,-0.4215
rebuffed,0.35176991150442477,-0.4215
rebuffing,0.3075221238938053,-0.4215
rebuffs,0.4258849557522124,-0.4215
rebuke,0.38495575221238937,-0.4019
rebuked,0.38329646017699115,-0.4019
rebukes,0.4413716814159292,-0.4019
rebuking,0.37057522123893805,-0.4019
recall,0.2682522123893805,0.2263
recalled,0.25055309734513276,0.2263
recalling,0.20630530973451328,0.2263
recalls,0.32466814159292035,0.2263
recede,0.23008849557522124,0.2023
receded,0.22842920353982302,0.2023
recedes,0.28650442477876104,0.2023
receding,0.2157079646017699,-0.4215
receipts,0.37389380530973454,-0.4767
receive,0.3495575221238938,0.1531
received,0.33738938053097345,0.1531
receives,0.3788716814159292,0.1531
receiving,0.29314159292035397,0.1531
receptiveness,0.40099557522123896,0.34
receptivity,0.3877212389380531,0.34
recess,0.398783185840708,-0.4215
recesses,0.4225663716814159,-0.4215
recession,0.3467920353982301,-0.4215
recessional,0.3467920353982301,-0.4215
recessions,0.3467920353982301,-0.4215
reckless,0.353429203539823,-0.4019
recklessness,0.3174778761061947,-0.3818
reclaimed,0.23008849557522124,0.4215
recognise,0.29701327433628316,0.3182
recognised,0.29701327433628316,0.3182
recognises,0.29701327433628316,0.3182
recognising,0.28373893805309736,0.3182
recognition,0.29535398230088494,0.3818
recognitions,0.29535398230088494,0.3818
recollect,0.31360619469026546,0.2263
recollected,0.31360619469026546,0.2263
recollecting,0.31360619469026546,0.2263
recollects,0.31360619469026546,0.2263
recommend,0.2853982300884956,0.3612
recommended,0.2853982300884956,0.2023
recommending,0.2853982300884956,0.3612
recommends,0.2853982300884956,0.2263
reconcile,0.26327433628318586,0.25
reconciled,0.26327433628318586,0.25
reconciles,0.26327433628318586,0.25
reconciling,0.25,0.25
reconstruct,0.5060840707964602,0.296
reconstructed,0.5060840707964602,0.296
reconstructing,0.5060840707964602,0.296
reconstructs,0.5060840707964602,0.296
recreate,0.3915929203539823,0.34
recreated,0.36670353982300885,0.34
recreates,0.3915929203539823,0.34
recreating,0.3467920353982301,0.34
rectified,0.3036504424778761,0.4588
rectifies,0.32853982300884954,0.4588
rectify,0.5049778761061947,0.4588
rectifying,0.4430309734513274,0.4588
red,0.19690265486725664,-0.3182
reddened,0.23561946902654868,-0.34
redder,0.29314159292035397,-0.5994
reddest,0.375,-0.5994
redeem,0.24557522123893805,0.4939
redeemed,0.22787610619469026,0.3182
redeeming,0.1836283185840708,0.4939
redeems,0.3019911504424779,0.4939
redress,0.4551991150442478,-0.4404
redressed,0.4131637168141593,0.4767
redressing,0.3932522123893805,0.4767
reds,0.3213495575221239,-0.3182
reduce,0.37389380530973454,-0.2732
reduced,0.37223451327433627,-0.2732
reduces,0.4303097345132743,-0.2732
reducing,0.35951327433628316,-0.2732
reduction,0.4131637168141593,-0.3182
reductions,0.4131637168141593,-0.3182
reek,0.2334070796460177,-0.5267
reeked,0.25110619469026546,-0.4588
reeking,0.2676991150442478,-0.4588
reeks,0.33738938053097345,-0.5106
reference,0.2815265486725664,0.3818
references,0.2815265486725664,0.3818
refined,0.2721238938053097,0.4767
refinement,0.22400442477876106,0.296
refinements,0.22400442477876106,0.296
reflection,0.27599557522123896,0.4404
reflections,0.27599557522123896,0.4404
reflective,0.3418141592920354,0.0258
reflexion,0.36283185840707965,0.4404
reflexions,0.36283185840707965,0.4404
refractory,0.3971238938053097,-0.4019
refreshed,0.34845132743362833,0.3182
refreshing,0.32853982300884954,0.1531
refuge,0.37168141592920356,0.4215
refuges,0.4280973451327434,0.4215
refuse,0.4646017699115044,-0.296
refused,0.4629424778761062,-0.296
refuses,0.5210176991150443,-0.296
refusing,0.4502212389380531,-0.4019
refutable,0.45464601769911506,-0.296
refutation,0.5094026548672567,0.128
refutations,0.5094026548672567,0.128
regain,0.27101769911504425,0.4019
regained,0.25331858407079644,0.4019
regaining,0.20907079646017698,0.4019
regains,0.3274336283185841,0.4019
regale,0.2610619469026549,0.4019
regaled,0.2594026548672566,0.4019
regales,0.3174778761061947,0.4019
regaling,0.24668141592920353,0.4019
regard,0.3235619469026549,0.4767
regardless,0.3047566371681416,-0.3612
regards,0.3799778761061947,0.4767
regenerate,0.33241150442477874,0.296
regenerated,0.33241150442477874,0.296
regenerates,0.33241150442477874,0.296
regenerating,0.33241150442477874,0.296
regent,0.35896017699115046,0.25
regents,0.4153761061946903,0.25
regress,0.46017699115044247,-0.4215
regressed,0.41814159292035397,-0.4215
regresses,0.4430309734513274,-0.4215
regressing,0.39823008849557523,-0.4215
regret,0.41758849557522126,-0.4215
regretful,0.42035398230088494,-0.4404
regretfully,0.42035398230088494,-0.4404
regrets,0.47400442477876104,-0.3612
regrettable,0.48672566371681414,-0.5106
regrettably,0.48672566371681414,-0.4588
regretted,0.4446902654867257,-0.3818
regretting,0.4247787610619469,-0.4019
regurgitate,0.4823008849557522,-0.5106
regurgitated,0.4823008849557522,-0.5106
regurgitating,0.4823008849557522,-0.5106
regurgitation,0.4823008849557522,-0.4215
reign,0.27488938053097345,-0.128
reigned,0.2771017699115044,-0.128
reigning,0.2643805309734513,-0.128
reigns,0.3561946902654867,-0.128
reinforce,0.3268805309734513,0.5719
reinforced,0.3268805309734513,0.5719
reinforcement,0.3268805309734513,0.4019
reinforcements,0.3268805309734513,0.4019
reinforces,0.3268805309734513,0.5719
reinforcing,0.31360619469026546,0.5719
reinstate,0.49723451327433627,0.296
reinstated,0.49723451327433627,0.296
reinstates,0.49723451327433627,0.296
reinstating,0.48396017699115046,0.296
reinvigorate,0.4021017699115044,0.5106
reinvigorated,0.4021017699115044,0.4404
reject,0.3434734513274336,-0.4019
rejected,0.32577433628318586,-0.5106
rejecting,0.2815265486725664,-0.4588
rejection,0.29148230088495575,-0.5423
rejections,0.29148230088495575,-0.4767
rejects,0.39988938053097345,-0.4939
rejoice,0.3086283185840708,0.4404
rejoiced,0.29646017699115046,0.4588
rejoices,0.3379424778761062,0.4767
rejoicing,0.252212389380531,0.5859
rejoicings,0.252212389380531,0.5859
rejuvenate,0.5597345132743363,0.296
rejuvenated,0.5597345132743363,0.296
rejuvenating,0.5597345132743363,0.296
relax,0.4469026548672566,0.4404
relaxant,0.5188053097345132,0.25
relaxants,0.5188053097345132,0.1779
relaxation,0.48064159292035397,0.5267
relaxations,0.48064159292035397,0.25
relaxed,0.4491150442477876,0.4939
relaxes,0.5071902654867256,0.3612
relaxing,0.43639380530973454,0.4939
release,0.34845132743362833,0.4767
released,0.336283185840708,0.5106
releases,0.37776548672566373,0.4767
releasing,0.2920353982300885,0.5106
relegate,0.3329646017699115,-0.4404
relegated,0.30807522123893805,-0.4404
relegates,0.3329646017699115,-0.4404
relegating,0.2881637168141593,-0.4404
relentless,0.37057522123893805,0.0516
reliable,0.2782079646017699,0.5106
reliably,0.41095132743362833,0.4215
reliance,0.29646017699115046,0.5106
reliant,0.37942477876106195,0.128
relied,0.27488938053097345,0.5106
relief,0.2704646017699115,0.4767
reliefs,0.3268805309734513,0.3182
relies,0.3495575221238938,0.5106
relieve,0.38882743362831856,0.3612
relieved,0.3766592920353982,0.3818
relieves,0.41814159292035397,0.3612
relieving,0.33241150442477874,0.3612
religion,0.27654867256637167,0.4215
religions,0.27654867256637167,0.4215
relinquish,0.4170353982300885,-0.34
relinquished,0.4170353982300885,-0.34
relinquishes,0.4170353982300885,-0.34
relinquishing,0.4170353982300885,-0.34
relish,0.3633849557522124,0.4939
relished,0.3456858407079646,0.4939
relishes,0.38716814159292035,0.4939
relishing,0.3014380530973451,0.3818
reluctance,0.4872787610619469,-0.34
reluctant,0.5154867256637168,-0.25
reluctantly,0.5154867256637168,-0.1027
rely,0.46957964601769914,0.5106
relying,0.5038716814159292,0.5106
remaining,0.2488938053097345,-0.3182
remains,0.3672566371681416,-0.5719
remand,0.31913716814159293,-0.34
remanded,0.3014380530973451,-0.34
remands,0.37555309734513276,-0.34
remarkable,0.34236725663716816,0.5574
remedies,0.2981194690265487,0.3612
remedy,0.45132743362831856,0.3612
remedying,0.3893805309734513,0.3612
remember,0.3241150442477876,0.4404
remembered,0.29314159292035397,0.4404
remembering,0.27986725663716816,0.4404
remembers,0.3241150442477876,0.4404
remiss,0.4518805309734513,-0.4588
remit,0.3855088495575221,-0.2263
remits,0.4668141592920354,-0.2263
remitted,0.4629424778761062,-0.2263
remitting,0.4186946902654867,-0.2263
remonstrate,0.5282079646017699,-0.4019
remonstrated,0.5282079646017699,-0.4019
remonstrating,0.5282079646017699,-0.4019
remorse,0.47898230088495575,-0.2732
remorseful,0.48008849557522126,-0.2263
remorsefully,0.48008849557522126,-0.1779
remorseless,0.4269911504424779,-0.5106
remorselessly,0.4269911504424779,-0.4588
remove,0.4690265486725664,-0.6908
removed,0.46736725663716816,-0.6908
removes,0.5254424778761062,-0.6908
removing,0.45464601769911506,-0.6908
remuneration,0.5138274336283186,-0.1027
renegade,0.28207964601769914,-0.1531
renegades,0.28207964601769914,-0.1531
renounce,0.47345132743362833,-0.34
renounced,0.4485619469026549,-0.34
renounces,0.47345132743362833,-0.34
renouncing,0.4286504424778761,-0.34
renovate,0.5492256637168141,0.34
renovated,0.5243362831858407,0.34
renovating,0.504424778761062,0.34
renown,0.5226769911504425,0.4404
renowned,0.5049778761061947,0.5719
rent,0.3926991150442478,0.34
rented,0.4103982300884956,0.34
renting,0.4269911504424779,0.34
rents,0.49668141592920356,0.34
renunciation,0.476216814159292,-0.34
renunciations,0.476216814159292,-0.34
reorganisation,0.3893805309734513,-0.1531
reorganisations,0.3893805309734513,-0.1531
repaid,0.3235619469026549,0.5719
repair,0.3855088495575221,-0.4019
repaired,0.3678097345132743,0.296
repairing,0.3235619469026549,0.296
repairs,0.44192477876106195,-0.4019
repay,0.5116150442477876,0.5719
repaying,0.5011061946902655,0.5719
repays,0.5929203539823009,0.5719
repel,0.3230088495575221,-0.5859
repelled,0.32079646017699115,-0.5859
repellent,0.3313053097345133,-0.5267
repelling,0.27654867256637167,-0.5859
repels,0.4043141592920354,-0.5859
repent,0.4336283185840708,-0.4215
repented,0.415929203539823,-0.4215
repenting,0.37168141592920356,-0.4215
repents,0.49004424778761063,-0.4215
repetitious,0.42754424778761063,-0.25
repetitive,0.49336283185840707,-0.25
replacement,0.3008849557522124,0.2263
replacements,0.3008849557522124,0.2263
repose,0.4557522123893805,0.3612
reposes,0.5121681415929203,0.3612
reprehensible,0.38163716814159293,-0.5267
represent,0.47123893805309736,0.34
represented,0.47123893805309736,0.34
representing,0.47123893805309736,0.34
represents,0.47123893805309736,0.34
repress,0.5348451327433629,-0.34
repressed,0.4928097345132743,-0.3182
represses,0.5176991150442478,-0.3182
repressing,0.4728982300884956,-0.4215
repression,0.4778761061946903,-0.3818
repressions,0.4778761061946903,-0.4019
repressive,0.5436946902654868,-0.34
repressively,0.5436946902654868,-0.4019
reprimand,0.4026548672566372,-0.4019
reprimanded,0.4026548672566372,-0.4019
reprimanding,0.4026548672566372,-0.4019
reprimands,0.4026548672566372,-0.4019
reprobate,0.4834070796460177,-0.3818
reprobates,0.4834070796460177,-0.3818
reproof,0.47013274336283184,-0.4019
reproofs,0.49944690265486724,-0.4019
repugnance,0.46073008849557523,-0.5719
repugnant,0.4889380530973451,-0.6249
repulse,0.5403761061946902,-0.5859
repulsed,0.5282079646017699,-0.4939
repulsing,0.48396017699115046,-0.5859
repulsion,0.4939159292035398,-0.5719
repulsions,0.4939159292035398,-0.5719
repulsive,0.5724557522123894,-0.6249
repulsiveness,0.5724557522123894,-0.4019
requiem,0.4706858407079646,-0.4588
requiems,0.5,-0.4588
require,0.5265486725663717,-0.128
required,0.5143805309734514,-0.128
requirement,0.478429203539823,-0.128
requirements,0.478429203539823,-0.128
requires,0.5558628318584071,-0.128
requiring,0.47013274336283184,-0.128
rescue,0.478429203539823,0.5106
rescued,0.47676991150442477,0.4215
rescues,0.5348451327433629,0.3182
rescuing,0.46404867256637167,0.5106
resent,0.478429203539823,-0.1779
resented,0.46073008849557523,-0.3818
resentful,0.4811946902654867,-0.4767
resentfully,0.4811946902654867,-0.34
resenting,0.41648230088495575,-0.296
resentment,0.4286504424778761,-0.4404
resentments,0.4286504424778761,-0.4404
resents,0.5348451327433629,-0.296
reserve,0.5481194690265486,0.2263
reserved,0.5359513274336283,0.2263
reserves,0.577433628318584,0.2263
reserving,0.49170353982300885,0.2263
resign,0.3860619469026549,-0.34
resignation,0.3993362831858407,-0.296
resignations,0.3993362831858407,-0.296
resigned,0.36836283185840707,-0.25
resignedly,0.32577433628318586,-0.1779
resigning,0.3241150442477876,-0.2263
resigns,0.4424778761061947,-0.3182
resilient,0.3733407079646018,0.4404
resist,0.5453539823008849,-0.296
resistant,0.5602876106194691,0.296
resisted,0.5276548672566371,-0.296
resistible,0.4939159292035398,-0.34
resisting,0.4834070796460177,-0.296
resists,0.6017699115044248,-0.296
resolute,0.5851769911504425,0.2732
resolutely,0.5425884955752213,0.1779
resolution,0.5453539823008849,0.3818
resolutions,0.5453539823008849,0.3818
resolvable,0.5243362831858407,0.25
resolve,0.5436946902654868,0.3818
resolved,0.5315265486725663,0.1779
resolvent,0.5420353982300885,0.1779
resolver,0.5625,0.1779
resolvers,0.5625,0.34
resolves,0.5730088495575221,0.1779
resolving,0.4872787610619469,0.3818
resort,0.5779867256637168,-0.4019
resorts,0.6344026548672567,-0.4019
respect,0.4950221238938053,0.4767
respectability,0.4950221238938053,0.5267
respectable,0.4950221238938053,0.4404
respectably,0.4950221238938053,0.4019
respected,0.45298672566371684,0.4767
respectful,0.4961283185840708,0.4588
respectfully,0.4961283185840708,0.4019
respecting,0.43307522123893805,0.4939
respective,0.5038716814159292,0.4215
respectively,0.5038716814159292,0.34
respects,0.5243362831858407,0.3182
respite,0.5094026548672567,0.4767
resplendent,0.40486725663716816,0.6369
responsible,0.5094026548672567,0.3182
responsive,0.5536504424778761,0.3612
rest,0.4618362831858407,0.3612
rested,0.4795353982300885,0.4404
restful,0.5807522123893806,0.3612
restitution,0.6521017699115044,-0.4404
restive,0.5978982300884956,-0.25
restiveness,0.5547566371681416,-0.296
restless,0.581858407079646,-0.2732
restlessly,0.5392699115044248,-0.34
restlessness,0.5459070796460177,-0.296
restore,0.5801991150442478,0.296
restored,0.5680309734513275,0.34
restores,0.6095132743362832,0.296
restoring,0.5237831858407079,0.296
restrain,0.5514380530973452,-0.3818
restrained,0.5204646017699115,-0.3818
restraining,0.5071902654867256,-0.3818
restrains,0.5514380530973452,-0.3818
restrict,0.6001106194690266,-0.3818
restricted,0.5691371681415929,-0.3818
restricting,0.5558628318584071,-0.3818
restriction,0.5558628318584071,-0.2732
restrictions,0.5558628318584071,-0.2732
restricts,0.6001106194690266,-0.3182
rests,0.5658185840707964,0.3612
result,0.6045353982300885,0.3182
resulted,0.5868362831858407,-0.0516
resulting,0.5425884955752213,-0.0516
results,0.6609513274336283,0.3182
resurrect,0.6366150442477876,0.34
resurrected,0.6366150442477876,0.34
resurrecting,0.6366150442477876,0.34
resurrects,0.6366150442477876,0.34
resuscitate,0.6244469026548672,0.34
resuscitated,0.6244469026548672,0.34
resuscitating,0.6244469026548672,0.34
retained,0.3899336283185841,0.0258
retaliate,0.42422566371681414,-0.5267
retaliated,0.42422566371681414,-0.5267
retaliates,0.42422566371681414,-0.5267
retaliating,0.41095132743362833,-0.5267
retaliation,0.41095132743362833,-0.5267
retard,0.46017699115044247,-0.5267
retardation,0.47345132743362833,-0.34
retarded,0.4424778761061947,-0.5719
retarding,0.39823008849557523,-0.5267
retards,0.5165929203539823,-0.5106
retch,0.3694690265486726,-0.5106
retched,0.37168141592920356,-0.5106
retching,0.35896017699115046,-0.5106
reticule,0.47013274336283184,0.0258
reticules,0.47013274336283184,0.0258
retire,0.45741150442477874,0.2023
retired,0.4557522123893805,0.2023
retirement,0.40763274336283184,0.2023
retirements,0.40763274336283184,0.2023
retires,0.5138274336283186,0.2023
retiring,0.4430309734513274,0.2023
retreat,0.5497787610619469,0.2023
retreated,0.5077433628318584,0.2023
retreating,0.48783185840707965,0.2023
retreats,0.5790929203539823,0.2023
retrieve,0.5481194690265486,0.2263
retrieved,0.5232300884955752,0.2263
retrieves,0.5481194690265486,0.2263
retrieving,0.5033185840707964,0.2263
retroactive,0.5248893805309734,-0.4215
retrograde,0.5342920353982301,0.2023
revalue,0.5359513274336283,0.4019
revalued,0.5237831858407079,0.4019
revalues,0.5652654867256637,0.4019
reveal,0.4319690265486726,-0.1531
revealed,0.41426991150442477,-0.1531
revealing,0.3700221238938053,-0.1531
reveals,0.4883849557522124,-0.1531
revel,0.4225663716814159,0.5994
revelatory,0.497787610619469,-0.6597
revelled,0.42035398230088494,0.5994
reveller,0.45132743362831856,0.4939
revellers,0.45132743362831856,0.4939
revelling,0.37610619469026546,0.5994
revels,0.5038716814159292,0.5994
revenge,0.43418141592920356,-0.5267
revenged,0.42201327433628316,-0.2263
revengeful,0.435287610619469,-0.5267
revenges,0.46349557522123896,-0.4404
revenging,0.37776548672566373,-0.5267
revenue,0.5425884955752213,-0.4767
revenues,0.5719026548672567,-0.4767
revere,0.48617256637168144,0.296
revered,0.48451327433628316,0.5106
reverence,0.45851769911504425,-0.4939
reverent,0.536504424778761,0.1779
reverential,0.4922566371681416,0.4588
reveres,0.5425884955752213,0.296
revering,0.4717920353982301,0.296
reversible,0.5121681415929203,0.2023
revive,0.5569690265486725,0.34
revived,0.5553097345132744,0.34
revives,0.6133849557522124,0.3818
revivify,0.6642699115044248,0.34
revivifying,0.6200221238938053,0.34
reviving,0.5425884955752213,0.34
revolt,0.5730088495575221,-0.128
revolted,0.5553097345132744,-0.5994
revolting,0.5110619469026548,-0.5994
revoltingly,0.5110619469026548,-0.5994
revolts,0.629424778761062,-0.128
revolutionaries,0.6001106194690266,-0.2263
revolutionary,0.6001106194690266,-0.2263
revolutionise,0.6001106194690266,0.5719
revolutionised,0.6001106194690266,0.5719
revolutionises,0.6001106194690266,0.5719
revolutionising,0.6001106194690266,0.5719
revulsion,0.5934734513274337,-0.5719
reward,0.5182522123893806,0.5719
rewarded,0.5005530973451328,0.4939
rewarding,0.4563053097345133,0.5267
rewards,0.5746681415929203,0.4767
rhapsodic,0.39214601769911506,0.5106
rhombus,0.5127212389380531,0.34
rhombuses,0.49557522123893805,0.34
rib,0.2168141592920354,-0.4588
ribbed,0.2555309734513274,-0.4588
ribbing,0.2721238938053097,-0.3182
ribbon,0.3219026548672566,0.4767
ribbons,0.37831858407079644,0.4767
ribs,0.34126106194690264,-0.4588
rich,0.2361725663716814,0.5574
richer,0.31581858407079644,0.5267
riches,0.32853982300884954,0.5267
richest,0.39767699115044247,0.5267
richly,0.44745575221238937,0.4404
richness,0.37168141592920356,0.4939
rickety,0.5066371681415929,-0.2263
rid,0.21460176991150443,0.5106
riddance,0.2704646017699115,-0.296
ridden,0.27101769911504425,-0.3182
ridding,0.26548672566371684,0.5106
ride,0.230641592920354,-0.3182
rides,0.3346238938053097,-0.3182
ridicule,0.34623893805309736,-0.4588
ridiculed,0.3213495575221239,-0.3612
ridicules,0.34623893805309736,-0.4215
ridiculing,0.3014380530973451,-0.4215
ridiculous,0.37942477876106195,-0.3612
ridiculously,0.37942477876106195,-0.34
ridiculousness,0.37942477876106195,-0.2732
riding,0.2870575221238938,-0.3182
ridings,0.3434734513274336,-0.3182
rids,0.33904867256637167,0.5106
rig,0.2195796460176991,-0.128
rigged,0.2555309734513274,-0.3612
rigging,0.2721238938053097,-0.128
right,0.35951327433628316,0.4404
righted,0.36172566371681414,0.4767
righter,0.4081858407079646,0.4404
rightful,0.42367256637168144,0.4215
rightfully,0.3810840707964602,0.4404
righting,0.34900442477876104,0.4767
rightness,0.4120575221238938,0.296
rights,0.44081858407079644,0.4767
rigid,0.2571902654867257,-0.128
rigidifies,0.19579646017699115,-0.1531
rigidify,0.36836283185840707,-0.0772
rigidities,0.27323008849557523,-0.1779
rigidity,0.44579646017699115,-0.1779
rigidly,0.42201327433628316,-0.1779
rigor,0.3810840707964602,-0.2023
rigorous,0.5304203539823009,-0.2732
rigorously,0.48783185840707965,-0.1027
rigour,0.4944690265486726,-0.2023
rigours,0.5508849557522124,-0.2023
rigs,0.3440265486725664,-0.128
rile,0.26603982300884954,-0.4404
riled,0.27876106194690264,-0.4404
riles,0.3700221238938053,-0.4404
riling,0.32245575221238937,-0.4404
riot,0.42201327433628316,-0.5574
rioted,0.439712389380531,-0.5574
rioting,0.4563053097345133,-0.5574
riotous,0.6438053097345132,0.5859
riots,0.525995575221239,-0.5106
ripe,0.310287610619469,0.4215
ripen,0.3561946902654867,0.4215
ripened,0.3584070796460177,0.4215
ripeness,0.44579646017699115,0.4215
ripening,0.3456858407079646,0.4215
ripens,0.4375,0.4215
riper,0.4004424778761062,0.4215
ripest,0.5094026548672567,0.4215
rise,0.35508849557522126,0.4019
risen,0.40099557522123896,-0.1531
rises,0.459070796460177,0.4019
risible,0.3932522123893805,0.3818
rising,0.41150442477876104,-0.128
risings,0.46792035398230086,-0.128
risk,0.375,-0.2732
risked,0.3926991150442478,-0.2263
riskier,0.4391592920353982,-0.34
riskiest,0.49170353982300885,-0.3612
riskiness,0.4430309734513274,-0.3182
risking,0.4092920353982301,-0.3182
risks,0.47898230088495575,-0.2732
risky,0.5851769911504425,-0.2023
rival,0.4491150442477876,0.128
rivals,0.5304203539823009,0.128
riveting,0.5182522123893806,0.5423
roadblock,0.29701327433628316,-0.128
roadblocks,0.29701327433628316,-0.128
roaring,0.4231194690265487,0.4767
roast,0.5226769911504425,-0.4588
roasted,0.5248893805309734,-0.4588
roasting,0.5121681415929203,-0.4588
roasts,0.6039823008849557,-0.4588
rob,0.27654867256637167,-0.5574
robbed,0.31526548672566373,-0.5574
robber,0.377212389380531,-0.5574
robbers,0.4336283185840708,-0.5574
robbing,0.33185840707964603,-0.5574
robed,0.3053097345132743,-0.1779
robes,0.396570796460177,-0.5574
robs,0.40099557522123896,-0.4588
robust,0.6332964601769911,0.34
rock,0.3108407079646018,-0.1779
rocked,0.32853982300884954,-0.1779
rockier,0.375,-0.25
rockiest,0.42754424778761063,-0.25
rocking,0.34513274336283184,-0.1779
rocks,0.41482300884955753,-0.1779
rocky,0.5210176991150443,-0.25
rode,0.2903761061946903,-0.3182
roguery,0.665929203539823,-0.3612
roguish,0.5232300884955752,-0.4767
roguishness,0.48008849557522126,-0.3612
roister,0.5801991150442478,-0.5574
roistering,0.5182522123893806,-0.5574
romance,0.39491150442477874,0.5574
romanced,0.3827433628318584,0.4939
romancer,0.413716814159292,0.3182
romances,0.42422566371681414,0.3182
romancing,0.33849557522123896,0.4588
romantic,0.4690265486725664,0.4019
romantically,0.4690265486725664,0.4215
romanticised,0.4247787610619469,0.4019
romanticises,0.4247787610619469,0.3182
romanticising,0.4247787610619469,0.5719
romanticism,0.4247787610619469,0.4939
romantics,0.4690265486725664,0.4404
romp,0.4021017699115044,0.4019
romps,0.5060840707964602,0.4019
rook,0.377212389380531,-0.5423
rooks,0.4811946902654867,-0.5423
rooster,0.6332964601769911,-0.1531
roosters,0.6626106194690266,-0.1531
root,0.4817477876106195,0.3182
roots,0.5857300884955752,0.3182
rose,0.41482300884955753,-0.1531
rosier,0.5033185840707964,0.4404
rosiest,0.5851769911504425,0.4404
rosy,0.6360619469026548,0.4404
rot,0.415929203539823,-0.4215
rots,0.5403761061946902,-0.4215
rotted,0.5741150442477876,-0.4215
rotten,0.5962389380530974,-0.5106
rottenly,0.7101769911504425,-0.5574
rotter,0.6360619469026548,-0.3612
rotting,0.5907079646017699,-0.4215
rough,0.4651548672566372,-0.1027
rougher,0.5138274336283186,-0.1027
roughest,0.5663716814159292,-0.1027
roughness,0.5176991150442478,-0.4588
roughshod,0.5049778761061947,-0.6249
round,0.5077433628318584,-0.4767
rounded,0.5099557522123894,-0.4767
rounder,0.5564159292035398,-0.2263
rounders,0.5857300884955752,-0.2263
rounding,0.49723451327433627,-0.4767
rounds,0.5890486725663717,-0.4767
rouse,0.5696902654867256,-0.4019
roused,0.5763274336283186,-0.4019
rouses,0.650995575221239,-0.4019
rousing,0.5929203539823009,-0.4019
rout,0.5746681415929203,-0.4404
routed,0.5923672566371682,-0.4404
routes,0.6670353982300885,-0.4404
routine,0.6133849557522124,0.0772
routines,0.6426991150442478,0.0772
routing,0.6089601769911505,-0.4404
routs,0.6786504424778761,-0.4404
rowdy,0.7007743362831859,-0.4939
rubber,0.47676991150442477,0.4215
rubbers,0.5331858407079646,0.4215
rude,0.3899336283185841,-0.4588
rudely,0.6012168141592921,-0.4939
rudeness,0.5254424778761062,-0.3612
ruder,0.48008849557522126,-0.4767
rudest,0.5890486725663717,-0.5423
rue,0.37444690265486724,-0.5267
rueful,0.5414823008849557,-0.2263
ruefully,0.6554203539823009,-0.1779
ruefulness,0.5337389380530974,-0.5267
rues,0.49889380530973454,-0.5267
ruffian,0.4391592920353982,-0.4939
ruffians,0.4684734513274336,-0.4939
ruffle,0.4269911504424779,-0.3818
ruffled,0.42533185840707965,-0.1531
ruffles,0.4834070796460177,-0.3818
ruffling,0.41261061946902655,-0.1531
rugged,0.41482300884955753,-0.4767
ruggedness,0.40707964601769914,-0.0516
ruin,0.4485619469026549,-0.5859
ruination,0.5160398230088495,-0.5719
ruinations,0.5160398230088495,-0.3818
ruined,0.46626106194690264,-0.4767
ruiner,0.5282079646017699,-0.4588
ruining,0.48285398230088494,-0.25
ruinous,0.6703539823008849,-0.5719
ruinously,0.7289823008849557,-0.5574
ruins,0.5525442477876106,-0.4404
rule,0.42533185840707965,-0.128
ruled,0.43805309734513276,-0.128
rules,0.5293141592920354,-0.128
ruling,0.4817477876106195,-0.128
rulings,0.5381637168141593,-0.128
rum,0.4186946902654867,0.3182
rumination,0.5232300884955752,0.4404
ruminations,0.5232300884955752,0.4404
ruminative,0.5890486725663717,0.0258
rummy,0.6803097345132744,-0.34
rump,0.5016592920353983,-0.5423
rumps,0.605641592920354,-0.5423
run,0.42920353982300885,0.1779
runaway,0.7953539823008849,0.4019
runes,0.5492256637168141,0.1779
runner,0.5696902654867256,-0.4767
runners,0.6261061946902655,-0.4767
running,0.5243362831858407,0.1779
runs,0.5536504424778761,0.1779
rush,0.519358407079646,0.3612
rushed,0.5370575221238938,0.2263
rushes,0.6117256637168141,0.3612
rushing,0.5536504424778761,0.2263
rustic,0.6648230088495575,-0.296
ruth,0.536504424778761,-0.296
ruthless,0.6565265486725663,-0.4215
ruthlessness,0.620575221238938,-0.128
sabotage,0.4021017699115044,-0.5267
sabotaged,0.377212389380531,-0.5267
sabotages,0.4021017699115044,-0.5267
sabotaging,0.3573008849557522,-0.5267
sack,0.2516592920353982,-0.34
sacked,0.26935840707964603,-0.34
sacking,0.28595132743362833,-0.34
sacks,0.35564159292035397,-0.34
sad,0.21515486725663716,-0.4767
sadden,0.271570796460177,-0.5574
saddened,0.2538716814159292,-0.5267
saddening,0.20962389380530974,-0.4939
saddens,0.32798672566371684,-0.4404
sadder,0.31139380530973454,-0.5267
saddest,0.3932522123893805,-0.6124
saddle,0.26603982300884954,-0.4404
saddled,0.2643805309734513,-0.4404
saddles,0.32245575221238937,-0.4404
saddling,0.2516592920353982,-0.4404
sadist,0.4391592920353982,0.4019
sadistic,0.4231194690265487,0.4939
sadists,0.49557522123893805,0.4019
sadly,0.4684734513274336,-0.4215
sadness,0.4247787610619469,-0.4404
safe,0.2334070796460177,0.4404
safeguard,0.36504424778761063,0.3818
safeguarded,0.36504424778761063,0.3612
safeguarding,0.36504424778761063,0.2732
safeguards,0.36504424778761063,0.34
